user_name,quality_grade,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
Corey Callaghan,needs_id,Chalcedony Midget,Elaphria chalcedonia,Chalcedony Midget,Insecta,218925
Corey Callaghan,needs_id,Ancylis diminuatana,Ancylis diminuatana,,Insecta,633628
Corey Callaghan,research,Sugarcane Midget,Elaphria nucicolora,Sugarcane Midget,Insecta,417184
Corey Callaghan,needs_id,Elegant Grass-Veneer,Microcrambus elegans,Elegant Grass-veneer,Insecta,52904
Corey Callaghan,research,Spotted Cucumber Beetle,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta,55487
Corey Callaghan,research,Tersa Sphinx,Xylophanes tersa,Tersa Sphinx,Insecta,69737
Corey Callaghan,research,Obtuse Yellow,Azenia obtusa,Obtuse Yellow,Insecta,202013
Corey Callaghan,research,Rambur's Forktail,Ischnura ramburii,Rambur's Forktail,Insecta,70191
Corey Callaghan,research,Io Moth,Automeris io,Io Moth,Insecta,82279
Corey Callaghan,needs_id,Falconina gracilis,Falconina gracilis,,Arachnida,70363
Corey Callaghan,research,Burrowing Owl,Athene cunicularia,Burrowing Owl,Aves,19975
Corey Callaghan,research,Green Iguana,Iguana iguana,Green Iguana,Reptilia,35342
Corey Callaghan,research,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
Corey Callaghan,research,Domestic Muscovy Duck,Cairina moschata domestica,Domestic Muscovy Duck,Aves,204094
Corey Callaghan,research,Dainty Sulphur,Nathalis iole,Dainty Sulphur,Insecta,51773
Corey Callaghan,research,Northern Curly-tailed Lizard,Leiocephalus carinatus,Northern Curly-tailed Lizard,Reptilia,39280
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,creeping beggarweed,Desmodium incanum,creeping beggarweed,Plantae,116694
Corey Callaghan,research,manyflower marshpennywort,Hydrocotyle umbellata,manyflower marshpennywort,Plantae,58792
Corey Callaghan,research,Stiffhair Waxweed,Cuphea strigulosa,Stiffhair Waxweed,Plantae,564188
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Eurasian Collared-Dove,Streptopelia decaocto,Eurasian Collared-Dove,Aves,2969
Corey Callaghan,research,Burrowing Owl,Athene cunicularia,Burrowing Owl,Aves,19975
Corey Callaghan,research,Mottled Duck,Anas fulvigula,Mottled Duck,Aves,6948
Corey Callaghan,research,herbwilliam,Ptilimnium capillaceum,herbwilliam,Plantae,128655
Corey Callaghan,research,Virginia pepperweed,Lepidium virginicum,Virginia pepperweed,Plantae,77676
Corey Callaghan,research,Egyptian Goose,Alopochen aegyptiaca,Egyptian Goose,Aves,72486
Corey Callaghan,research,Limpkin,Aramus guarauna,Limpkin,Aves,7
Corey Callaghan,research,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761
Corey Callaghan,research,shaggy portulaca,Portulaca pilosa,shaggy portulaca,Plantae,133294
Corey Callaghan,research,European Starling,Sturnus vulgaris,European Starling,Aves,14850
Corey Callaghan,research,White-winged Dove,Zenaida asiatica,White-winged Dove,Aves,3460
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
Corey Callaghan,research,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
Corey Callaghan,research,Eastern Amberwing,Perithemis tenera,Eastern Amberwing,Insecta,59776
Corey Callaghan,research,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205
Corey Callaghan,research,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
Corey Callaghan,research,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,Insecta,69940
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Cooper's Hawk,Astur cooperii,Cooper's Hawk,Aves,1579017
Corey Callaghan,research,Oriental false hawksbeard,Youngia japonica,Oriental false hawksbeard,Plantae,127066
Corey Callaghan,research,Ashmead's Acrobat Ant,Crematogaster ashmeadi,Ashmead's Acrobat Ant,Insecta,450689
Corey Callaghan,research,Gray Wall Jumping Spider,Menemerus bivittatus,Gray Wall Jumping Spider,Arachnida,68062
Corey Callaghan,research,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
Corey Callaghan,research,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
Corey Callaghan,research,Green Heron,Butorides virescens,Green Heron,Aves,5020
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,needs_id,Bunchy Flat-Sedge,Cyperus polystachyos,Bunchy flat-sedge,Plantae,161476
Corey Callaghan,research,Chimney Swift,Chaetura pelagica,Chimney Swift,Aves,6571
Corey Callaghan,research,Mourning Dove,Zenaida macroura,Mourning Dove,Aves,3454
Corey Callaghan,needs_id,Persistent Waxcap,Hygrocybe acutoconica,Persistent Waxcap,Fungi,367288
Corey Callaghan,research,Neodiplocampta miranda,Neodiplocampta miranda,,Insecta,473188
Corey Callaghan,research,Purple Martin,Progne subis,Purple Martin,Aves,11867
Corey Callaghan,needs_id,Hoplisoides,Hoplisoides,,Insecta,250781
Corey Callaghan,research,Cuban Bird Grasshopper,Schistocerca serialis cubense,Cuban Bird Grasshopper,Insecta,555647
Corey Callaghan,research,Fiery Skipper,Hylephila phyleus,Fiery Skipper,Insecta,50340
Corey Callaghan,research,Scarlet Skimmer,Crocothemis servilia,Scarlet Skimmer,Insecta,52055
Corey Callaghan,research,painted leaf,Euphorbia cyathophora,painted leaf,Plantae,77109
Corey Callaghan,needs_id,Erinnyis,Erinnyis,,Insecta,143588
Corey Callaghan,research,Cuban Bird Grasshopper,Schistocerca serialis cubense,Cuban Bird Grasshopper,Insecta,555647
Corey Callaghan,research,Bitter Melon,Momordica charantia,Bitter Melon,Plantae,61369
Corey Callaghan,research,Proctacanthus fulviventris,Proctacanthus fulviventris,,Insecta,61637
Corey Callaghan,research,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
Corey Callaghan,research,rosary pea,Abrus precatorius,rosary pea,Plantae,122099
Corey Callaghan,research,golden polypody,Phlebodium aureum,golden polypody,Plantae,127908
Corey Callaghan,research,Cocoplum,Chrysobalanus icaco,Cocoplum,Plantae,160544
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Ruddy Daggerwing,Marpesia petreus,Ruddy Daggerwing,Insecta,50283
Corey Callaghan,research,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
Corey Callaghan,research,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
Corey Callaghan,research,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336
Corey Callaghan,research,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342
Corey Callaghan,needs_id,Florida Pusley,Richardia scabra,Florida Pusley,Plantae,133311
Corey Callaghan,research,North American Racer,Coluber constrictor,North American Racer,Reptilia,27137
Corey Callaghan,research,Noble Scoliid Wasp,Scolia nobilitata,Noble Scoliid Wasp,Insecta,265651
Corey Callaghan,research,American black nightshade,Solanum americanum,American black nightshade,Plantae,59035
Corey Callaghan,research,Madagascar Periwinkle,Catharanthus roseus,Madagascar Periwinkle,Plantae,62924
Corey Callaghan,research,Eurasian Collared-Dove,Streptopelia decaocto,Eurasian Collared-Dove,Aves,2969
Corey Callaghan,research,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
Corey Callaghan,research,Caribbean scoliid wasp,Dielis dorsata,Caribbean scoliid wasp,Insecta,893820
Corey Callaghan,research,Vermilion Saddlebags,Tramea abdominalis,Vermilion Saddlebags,Insecta,114308
Corey Callaghan,research,pickerelweed,Pontederia cordata,pickerelweed,Plantae,52599
Corey Callaghan,research,Hyacinth Glider,Miathyria marcella,Hyacinth Glider,Insecta,105699
Corey Callaghan,research,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514
Corey Callaghan,research,Knight Anole,Anolis equestris,Knight Anole,Reptilia,36391
Corey Callaghan,research,cardinal airplant,Tillandsia fasciculata,cardinal airplant,Plantae,68593
Corey Callaghan,research,Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
Corey Callaghan,research,Caesar weed,Urena lobata,Caesar weed,Plantae,127638
Corey Callaghan,research,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
Corey Callaghan,research,Band-winged Dragonlet,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Balbis' airplant,Tillandsia balbisiana,Balbis' airplant,Plantae,169763
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Leucauge argyra,Leucauge argyra,,Arachnida,53768
Corey Callaghan,research,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
Corey Callaghan,research,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,Insecta,48550
Corey Callaghan,research,swamp smartweed,Persicaria hydropiperoides,swamp smartweed,Plantae,78453
Corey Callaghan,research,Pin-tailed Pondhawk,Erythemis plebeja,Pin-tailed Pondhawk,Insecta,53867
Corey Callaghan,research,Great Pondhawk,Erythemis vesiculosa,Great Pondhawk,Insecta,55260
Corey Callaghan,research,Six-spotted Fishing Spider,Dolomedes triton,Six-spotted Fishing Spider,Arachnida,121437
Corey Callaghan,needs_id,Plants,Plantae,plants,Plantae,47126
Corey Callaghan,research,Slaty Skimmer,Libellula incesta,Slaty Skimmer,Insecta,104580
Corey Callaghan,research,Brown Basilisk,Basiliscus vittatus,Brown Basilisk,Reptilia,33118
Corey Callaghan,research,Zebra Longwing,Heliconius charithonia,Zebra Longwing,Insecta,49766
Corey Callaghan,research,Atala,Eumaeus atala,Atala,Insecta,50075
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
Corey Callaghan,research,Marsh Rabbit,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102
Corey Callaghan,research,Northern Plushback,Palpada vinetorum,Northern Plushback,Insecta,55264
Corey Callaghan,research,Polka-Dot Wasp Moth,Syntomeida epilais,Polka-Dot Wasp Moth,Insecta,120875
Corey Callaghan,research,Osprey,Pandion haliaetus,Osprey,Aves,116999
Corey Callaghan,research,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
Corey Callaghan,research,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Anhinga,Anhinga anhinga,Anhinga,Aves,5063
Corey Callaghan,research,Great Southern White,Ascia monuste,Great Southern White,Insecta,51536
Corey Callaghan,research,narrowfruit horned beaksedge,Rhynchospora inundata,narrowfruit horned beaksedge,Plantae,167877
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Peninsular Cooter,Pseudemys peninsularis,Peninsular Cooter,Reptilia,39825
Corey Callaghan,research,Phaon Crescent,Phyciodes phaon,Phaon Crescent,Insecta,68274
Corey Callaghan,research,whitetop sedge,Rhynchospora colorata,whitetop sedge,Plantae,132685
Corey Callaghan,research,Eastern Amberwing,Perithemis tenera,Eastern Amberwing,Insecta,59776
Corey Callaghan,research,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
Corey Callaghan,research,Phaon Crescent,Phyciodes phaon,Phaon Crescent,Insecta,68274
Corey Callaghan,research,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
Corey Callaghan,research,White-winged Dove,Zenaida asiatica,White-winged Dove,Aves,3460
Corey Callaghan,research,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
Corey Callaghan,research,Wood Stork,Mycteria americana,Wood Stork,Aves,4742
Corey Callaghan,research,Loggerhead Shrike,Lanius ludovicianus,Loggerhead Shrike,Aves,12024
Corey Callaghan,research,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,research,Hispid Cotton Rat,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
Corey Callaghan,research,Fiery Skipper,Hylephila phyleus,Fiery Skipper,Insecta,50340
Corey Callaghan,needs_id,Caribbean Scoliid Wasp,Dielis dorsata,Caribbean scoliid wasp,Insecta,893820
Corey Callaghan,research,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
Corey Callaghan,research,Zebra Longwing,Heliconius charithonia,Zebra Longwing,Insecta,49766
Corey Callaghan,research,Soldier,Danaus eresimus,Soldier,Insecta,50065
Corey Callaghan,research,Julia Heliconian,Dryas iulia,Julia Heliconian,Insecta,50073
Corey Callaghan,research,Mourning Dove,Zenaida macroura,Mourning Dove,Aves,3454
Corey Callaghan,research,Black-bellied Whistling-Duck,Dendrocygna autumnalis,Black-bellied Whistling-Duck,Aves,6893
Corey Callaghan,research,Rambur's Forktail,Ischnura ramburii,Rambur's Forktail,Insecta,70191
Corey Callaghan,research,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
Corey Callaghan,research,Coffee-loving Pyrausta Moth,Pyrausta tyralis,Coffee-loving Pyrausta Moth,Insecta,81752
Corey Callaghan,research,Rosy Camphorweed,Pluchea baccharis,Rosy Camphorweed,Plantae,143150
Corey Callaghan,research,Stained-glass Moth,Samea castellalis,Stained-glass Moth,Insecta,330498
Corey Callaghan,research,Roseate Spoonbill,Platalea ajaja,Roseate Spoonbill,Aves,62529
Corey Callaghan,research,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
Corey Callaghan,research,Limpkin,Aramus guarauna,Limpkin,Aves,7
Corey Callaghan,research,Great Egret,Ardea alba,Great Egret,Aves,144455
Corey Callaghan,research,Wood Stork,Mycteria americana,Wood Stork,Aves,4742
Corey Callaghan,needs_id,Sugarcane Plumegrass,Erianthus giganteus,sugarcane plumegrass,Plantae,1503466
Corey Callaghan,research,Great Egret,Ardea alba,Great Egret,Aves,144455
Corey Callaghan,research,Polymorphic Pondweed Moth,Parapoynx maculalis,Polymorphic Pondweed Moth,Insecta,227085
Corey Callaghan,research,Coffee-loving Pyrausta Moth,Pyrausta tyralis,Coffee-loving Pyrausta Moth,Insecta,81752
Corey Callaghan,research,Acrolophus walsinghami,Acrolophus walsinghami,,Insecta,702390
Corey Callaghan,needs_id,Crambid Snout Moths,Crambidae,Crambid Snout Moths,Insecta,52002
Corey Callaghan,needs_id,Neopamera bilobata,Neopamera bilobata,,Insecta,153414
Corey Callaghan,needs_id,Garden Tortrix,Clepsis peritana,Garden Tortrix,Insecta,132789
Corey Callaghan,needs_id,Broken-backed Bug,Taylorilygus apicalis,Broken-backed Bug,Insecta,148094
Corey Callaghan,research,Teaweed Moth,Stegasta capitella,Teaweed Moth,Insecta,513311
Corey Callaghan,needs_id,Pelonomus obscurus,Pelonomus obscurus,,Insecta,543480
Corey Callaghan,research,Polymorphic Pondweed Moth,Parapoynx maculalis,Polymorphic Pondweed Moth,Insecta,227085
Corey Callaghan,research,Orange Virbia Moth,Virbia aurantiaca,Orange Virbia Moth,Insecta,196525
Corey Callaghan,needs_id,Crocidocnemis pellucidalis,Crocidocnemis pellucidalis,,Insecta,491675
Corey Callaghan,needs_id,Macropsis,Macropsis,,Insecta,177196
Corey Callaghan,needs_id,Ichneumonid and Braconid Wasps,Ichneumonoidea,Ichneumonid and Braconid Wasps,Insecta,47200
Corey Callaghan,needs_id,Soybean Webworm Moth,Mesophleps adustipennis,Soybean Webworm Moth,Insecta,330333
Corey Callaghan,needs_id,Rosy Atascosa Moth,Atascosa glareosella,Rosy Atascosa Moth,Insecta,366923
Corey Callaghan,research,Brazilian Leafhopper,Protalebrella brasiliensis,Brazilian Leafhopper,Insecta,330051
Corey Callaghan,needs_id,Philonthus monaeses,Philonthus monaeses,,Insecta,458342
Corey Callaghan,needs_id,White-tailed Diver Moth,Bellura gortynoides,White-tailed Diver Moth,Insecta,214966
Corey Callaghan,needs_id,Crocidocnemis pellucidalis,Crocidocnemis pellucidalis,,Insecta,491675
Corey Callaghan,needs_id,Chironomus Group,Chironomus group,Chironomus Group,Insecta,1559249
Corey Callaghan,needs_id,Planicephalus,Planicephalus,,Insecta,363288
Corey Callaghan,needs_id,Red-spotted Aster Mirid,Polymerus basalis,Red-spotted Aster Mirid,Insecta,474675
Corey Callaghan,needs_id,Sumac Leaftier Moth,Episimus argutana,Sumac Leaftier Moth,Insecta,357353
Corey Callaghan,research,Southern Emerald,Synchlora frondaria,Southern Emerald,Insecta,207924
Corey Callaghan,research,Crocidocnemis pellucidalis,Crocidocnemis pellucidalis,,Insecta,491675
Corey Callaghan,needs_id,Elaphria agrotina,Elaphria agrotina,,Insecta,417183
Corey Callaghan,needs_id,Hapsiferinae,Hapsiferinae,,Insecta,244643
Corey Callaghan,research,Heppner's Grass Tubeworm Moth,Acrolophus heppneri,Heppner's Grass Tubeworm Moth,Insecta,474497
Corey Callaghan,needs_id,Shore Earwig,Labidura riparia,Shore Earwig,Insecta,307026
Corey Callaghan,research,Spanish Moth,Xanthopastis regnatrix,Spanish Moth,Insecta,322588
Corey Callaghan,needs_id,Pareuidella,Pareuidella,,Insecta,542993
Corey Callaghan,needs_id,Yellow-Banded Leptosteges,Leptosteges flavicostella,Yellow-Banded Leptosteges,Insecta,491810
Corey Callaghan,needs_id,Delightful Donacaula Moth,Donacaula melinellus,Delightful Donacaula Moth,Insecta,321473
Corey Callaghan,needs_id,Wainscot Grass-Veneer,Eoreuma densellus,Wainscot Grass-veneer,Insecta,700601
Corey Callaghan,needs_id,Red-Washed Ufa,Ufa rubedinella,Red-Washed Ufa,Insecta,461905
Corey Callaghan,needs_id,Oecetis,Oecetis,,Insecta,176596
Corey Callaghan,needs_id,Orange Virbia Moth,Virbia aurantiaca,Orange Virbia Moth,Insecta,196525
Corey Callaghan,research,Ernestine's Moth,Phytometra ernestinana,Ernestine's Moth,Insecta,228110
Corey Callaghan,research,Satin Rupela,Rupela tinctella,Satin Rupela,Insecta,509720
Corey Callaghan,research,Syneches simplex,Syneches simplex,,Insecta,475482
Corey Callaghan,research,Diamondback Moth,Plutella xylostella,Diamondback Moth,Insecta,126765
Corey Callaghan,research,Triplex Cutworm Moth,Micrathetis triplex,Triplex Cutworm Moth,Insecta,333552
Corey Callaghan,research,Spanish Moth,Xanthopastis regnatrix,Spanish Moth,Insecta,322588
Corey Callaghan,needs_id,Waterlily Borer Moth,Elophila gyralis,Waterlily Borer Moth,Insecta,332646
Corey Callaghan,needs_id,Elaphria agrotina,Elaphria agrotina,,Insecta,417183
Corey Callaghan,needs_id,Chrysops flavidus,Chrysops flavidus,,Insecta,216865
Corey Callaghan,needs_id,Enochrus,Enochrus,,Insecta,173601
Corey Callaghan,needs_id,Diplotaxis,Diplotaxis,,Insecta,59476
Corey Callaghan,needs_id,Crocidocnemis pellucidalis,Crocidocnemis pellucidalis,,Insecta,491675
Corey Callaghan,needs_id,Sumac Leaftier Moth,Episimus argutana,Sumac Leaftier Moth,Insecta,357353
Corey Callaghan,needs_id,Long-snouted Penthesilea Moth,Penthesilea sacculalis,Long-snouted Penthesilea Moth,Insecta,324648
Corey Callaghan,needs_id,Ufa,Ufa,,Insecta,461906
Corey Callaghan,research,Heppner's Grass Tubeworm Moth,Acrolophus heppneri,Heppner's Grass Tubeworm Moth,Insecta,474497
Corey Callaghan,research,Four-spotted Mantidfly,Dicromantispa interrupta,Four-spotted Mantidfly,Insecta,218406
Corey Callaghan,needs_id,Enochrus,Enochrus,,Insecta,173601
Corey Callaghan,needs_id,Scarabs,Scarabaeidae,Scarabs,Insecta,48201
Corey Callaghan,needs_id,American Long-horned Caddisfly,Leptocerus americanus,American Long-horned Caddisfly,Insecta,223431
Corey Callaghan,research,Oxydia vesulia,Oxydia vesulia,,Insecta,478783
Corey Callaghan,needs_id,Termites,Termitoidae,Termites,Insecta,118903
Corey Callaghan,needs_id,Caddisflies,Trichoptera,Caddisflies,Insecta,62164
Corey Callaghan,needs_id,Carpet-grass Webworm Moth,Fissicrambus haytiellus,Carpet-grass Webworm Moth,Insecta,324606
Corey Callaghan,research,Watermilfoil Leafcutter Moth,Parapoynx allionealis,Watermilfoil Leafcutter Moth,Insecta,227082
Corey Callaghan,needs_id,Glover's Bagworm Moth,Cryptothelea gloverii,Glover's Bagworm Moth,Insecta,257400
Corey Callaghan,needs_id,Grass Tubeworm Moths,Acrolophus,Grass Tubeworm Moths,Insecta,118929
Corey Callaghan,research,Yellow-winged Pareuchaetes Moth,Pareuchaetes insulata,Yellow-winged Pareuchaetes Moth,Insecta,257008
Corey Callaghan,research,Waterlily Borer Moth,Elophila gyralis,Waterlily Borer Moth,Insecta,332646
Corey Callaghan,research,Dotted Diatraea,Diatraea lisetta,Dotted Diatraea,Insecta,218331
Corey Callaghan,research,Satin Rupela,Rupela tinctella,Satin Rupela,Insecta,509720
Corey Callaghan,research,Dainty Sulphur,Nathalis iole,Dainty Sulphur,Insecta,51773
Corey Callaghan,research,Common Fanpetals,Sida ulmifolia,Common Fanpetals,Plantae,131597
Corey Callaghan,research,Broad-leaved gulfweed,Sargassum fluitans,Broad-leaved gulfweed,Chromista,134103
Corey Callaghan,needs_id,Asyndetus interruptus,Asyndetus interruptus,,Insecta,329831
Corey Callaghan,research,Black Skimmer,Rynchops niger,Black Skimmer,Aves,4496
Corey Callaghan,research,Sandwich Tern,Thalasseus sandvicensis,Sandwich Tern,Aves,144541
Corey Callaghan,research,Black Spiny-tailed Iguana,Ctenosaura similis,Black Spiny-tailed Iguana,Reptilia,35303
Corey Callaghan,research,Black Spiny-tailed Iguana,Ctenosaura similis,Black Spiny-tailed Iguana,Reptilia,35303
Corey Callaghan,research,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205
Corey Callaghan,research,Laughing Gull,Leucophaeus atricilla,Laughing Gull,Aves,144514
Corey Callaghan,research,Least Tern,Sternula antillarum,Least Tern,Aves,144530
Corey Callaghan,research,Sanderling,Calidris alba,Sanderling,Aves,3849
Corey Callaghan,research,Ruddy Turnstone,Arenaria interpres,Ruddy Turnstone,Aves,3938
Corey Callaghan,research,Brown Pelican,Pelecanus occidentalis,Brown Pelican,Aves,4328
Corey Callaghan,research,Royal Tern,Thalasseus maximus,Royal Tern,Aves,144539
Corey Callaghan,research,Magnificent Frigatebird,Fregata magnificens,Magnificent Frigatebird,Aves,4631
Corey Callaghan,research,Semipalmated Plover,Charadrius semipalmatus,Semipalmated Plover,Aves,4817
Corey Callaghan,research,Mottled Shore Crab,Pachygrapsus transversus,Mottled Shore Crab,Animalia,195201
Corey Callaghan,research,Zebra Periwinkle,Echinolittorina ziczac,Zebra Periwinkle,Mollusca,292441
Corey Callaghan,research,Eastern Giant Swallowtail,Heraclides cresphontes,Eastern Giant Swallowtail,Insecta,85024
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
Corey Callaghan,research,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
Corey Callaghan,research,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium,Yellow-legged Mud-dauber Wasp,Insecta,121821
Corey Callaghan,research,Domestic Muscovy Duck,Cairina moschata domestica,Domestic Muscovy Duck,Aves,204094
Corey Callaghan,research,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
Corey Callaghan,research,Pond Slider,Trachemys scripta,Pond Slider,Reptilia,39782
Corey Callaghan,research,Florida Carpenter Ant,Camponotus floridanus,Florida Carpenter Ant,Insecta,81709
Corey Callaghan,research,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514
Corey Callaghan,research,Ruddy Daggerwing,Marpesia petreus,Ruddy Daggerwing,Insecta,50283
Corey Callaghan,research,Three-spotted Skipper,Cymaenes tripunctus,Three-spotted Skipper,Insecta,218000
Corey Callaghan,research,Monarch,Danaus plexippus,Monarch,Insecta,48662
Corey Callaghan,research,Gray Catbird,Dumetella carolinensis,Gray Catbird,Aves,14995
Corey Callaghan,research,Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
Corey Callaghan,research,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
Corey Callaghan,research,Monk Skipper,Choranthus capucinus,Monk Skipper,Insecta,1557768
Corey Callaghan,research,Largeflower Pusley,Richardia grandiflora,Largeflower Pusley,Plantae,52078
Corey Callaghan,research,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
Corey Callaghan,research,Three-spotted Skipper,Cymaenes tripunctus,Three-spotted Skipper,Insecta,218000
Corey Callaghan,research,Dusky-winged Hover Fly,Ocyptamus fuscipennis,Dusky-winged Hover Fly,Insecta,362836
Corey Callaghan,research,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
Corey Callaghan,research,Fiery Skipper,Hylephila phyleus,Fiery Skipper,Insecta,50340
Corey Callaghan,research,Margined Leatherwing Beetle,Chauliognathus marginatus,Margined Leatherwing Beetle,Insecta,84040
Corey Callaghan,research,red maple,Acer rubrum,red maple,Plantae,48098
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
Corey Callaghan,research,Great Southern White,Ascia monuste,Great Southern White,Insecta,51536
Corey Callaghan,research,Poecilanthrax lucifer,Poecilanthrax lucifer,,Insecta,68918
Corey Callaghan,research,Dainty Sulphur,Nathalis iole,Dainty Sulphur,Insecta,51773
Corey Callaghan,research,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
Corey Callaghan,research,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,research,Mayan Cichlid,Mayaheros urophthalmus,Mayan Cichlid,Actinopterygii,623746
Corey Callaghan,research,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147
Corey Callaghan,research,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
Corey Callaghan,research,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938
Corey Callaghan,research,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
Corey Callaghan,research,Pond Slider,Trachemys scripta,Pond Slider,Reptilia,39782
Corey Callaghan,research,pickerelweed,Pontederia cordata,pickerelweed,Plantae,52599
Corey Callaghan,research,Southern Swamp Crinum,Crinum americanum,Southern Swamp Crinum,Plantae,128713
Corey Callaghan,needs_id,Bunchy Flat-Sedge,Cyperus polystachyos,Bunchy flat-sedge,Plantae,161476
Corey Callaghan,research,herbwilliam,Ptilimnium capillaceum,herbwilliam,Plantae,128655
